drug,protein,ensp_id,sig_id
CHEMBL1908397,Q9BZL6,ENSP00000291281,REP.A015_PC3_24H:C13
CHEMBL1908397,Q9BZL6,ENSP00000291281,REP.A015_YAPC_24H:C13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_A375_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_HA1E_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_HELA_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_HT29_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_MCF7_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_PC3_24H:F13
CHEMBL553,Q9BZL6,ENSP00000291281,REP.A003_YAPC_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_A375_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_HA1E_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_HELA_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_HT29_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_MCF7_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_PC3_24H:F13
CHEMBL103667,Q9BZL6,ENSP00000291281,REP.A003_YAPC_24H:F13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_A375_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_A549_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_BT20_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_BT20_3H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HA1E_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HCC515_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HEPG2_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HS578T_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HS578T_3H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_HT29_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MCF10A_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MCF10A_3H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MCF7_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MCF7_3H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_3H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_PC3_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_SKBR3_24H:E13
CHEMBL75232CHEMBL101253,Q9BZL6,ENSP00000291281,LJP005_SKBR3_3H:E13
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_A375_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_A549_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_BT20_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_BT20_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HA1E_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HCC515_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HEPG2_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HS578T_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HS578T_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_HT29_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MCF10A_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MCF10A_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MCF7_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MCF7_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_PC3_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_SKBR3_24H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LJP005_SKBR3_3H:J01
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_A375_6H:F19
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_A375_6H:F23
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_MCF7_6H:F20
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_MCF7_6H:F22
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_MCF7_6H:F24
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_NPC.TAK_6H:E20
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_NPC.TAK_6H:E22
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT002_NPC.TAK_6H:E24
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_A549_6H:E20
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_A549_6H:E22
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_A549_6H:E24
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_PC3_6H:E19
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_PC3_6H:E21
CHEMBL1421,Q9BZL6,ENSP00000291281,LPROT003_PC3_6H:E23
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_A375_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_HA1E_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_HELA_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_HT29_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_MCF7_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_PC3_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A011_YAPC_24H:O07
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_A375_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_HA1E_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_HELA_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_HT29_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_MCF7_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_PC3_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A019_YAPC_24H:I01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_A375_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_HA1E_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_HELA_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_HT29_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_MCF7_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_PC3_24H:E01
CHEMBL1421,Q9BZL6,ENSP00000291281,REP.A004_YAPC_24H:E01
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_A375_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_HA1E_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_HELA_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_HT29_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_MCF7_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_PC3_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A004_YAPC_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_A375_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_HA1E_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_HELA_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_HT29_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_MCF7_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_PC3_24H:C07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A004_YAPC_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_A375_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_HA1E_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_HELA_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_HT29_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_MCF7_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_PC3_24H:C07
CHEMBL2205766,Q9BZL6,ENSP00000291281,REP.A004_YAPC_24H:C07
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_A375_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_HA1E_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_HELA_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_HT29_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_MCF7_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_PC3_24H:I13
CHEMBL288441,Q9BZL6,ENSP00000291281,REP.A005_YAPC_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_A375_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_HA1E_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_HELA_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_HT29_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_MCF7_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_PC3_24H:I13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A005_YAPC_24H:I13
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_A375_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_HA1E_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_HELA_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_HT29_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_MCF7_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_PC3_24H:A07
CHEMBL939,Q9BZL6,ENSP00000291281,REP.A022_YAPC_24H:A07
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_A375_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_HA1E_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_HELA_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_HT29_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_MCF7_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_PC3_24H:K13
CHEMBL1614701,Q9BZL6,ENSP00000291281,REP.A007_YAPC_24H:K13
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_A375_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_HA1E_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_HELA_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_HT29_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_MCF7_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_PC3_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A021_YAPC_24H:J19
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_A375_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_HA1E_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_HELA_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_HT29_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_MCF7_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_PC3_24H:D01
CHEMBL554,Q9BZL6,ENSP00000291281,REP.A009_YAPC_24H:D01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_A375_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_HA1E_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_HELA_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_HT29_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_MCF7_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_PC3_24H:J01
CHEMBL601719,Q9BZL6,ENSP00000291281,REP.A024_YAPC_24H:J01
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_A375_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_HA1E_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_HELA_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_HT29_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_MCF7_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_PC3_24H:O13
CHEMBL525191,Q9BZL6,ENSP00000291281,REP.A023_YAPC_24H:O13
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_A375_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_HA1E_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_HELA_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_HT29_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_MCF7_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_PC3_24H:L01
CHEMBL1908394,Q9BZL6,ENSP00000291281,REP.A024_YAPC_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_A375_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_HA1E_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_HELA_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_HT29_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_MCF7_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_PC3_24H:L01
CHEMBL1908393,Q9BZL6,ENSP00000291281,REP.A024_YAPC_24H:L01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_A375_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_A549_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_BT20_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_BT20_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HA1E_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HCC515_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HEPG2_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HS578T_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HS578T_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_HT29_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MCF10A_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MCF10A_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MCF7_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MCF7_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_MDAMB231_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_PC3_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_SKBR3_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP005_SKBR3_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_A375_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_A549_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_BT20_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_BT20_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HA1E_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HCC515_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HEPG2_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HME1_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HME1_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HS578T_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HS578T_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_HT29_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_LNCAP_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_LNCAP_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MCF10A_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MCF10A_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MCF7_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MCF7_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MDAMB231_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_MDAMB231_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_PC3_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_SKBR3_24H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP006_SKBR3_3H:O01
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_A375_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_HA1E_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_HELA_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_HT29_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_MCF7_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_PC3_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,REP.A003_YAPC_24H:A19
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_A375_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_A549_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_ASC.C_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_ASC_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_CD34_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HA1E_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HCC515_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HEPG2_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HME1_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HT29_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_HUVEC_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_MCF7_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_NEU_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_NPC.CAS9_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_NPC.TAK_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_NPC_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_PC3_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_SKL.C_24H:J01
CHEMBL259084,Q9BZL6,ENSP00000291281,LJP008_SKL_24H:J01
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_A375_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_HA1E_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_HELA_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_HT29_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_MCF7_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_PC3_24H:O19
CHEMBL223360,Q9BZL6,ENSP00000291281,REP.A028_YAPC_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_A375_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_HA1E_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_HELA_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_HT29_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_MCF7_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_PC3_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A018_YAPC_24H:O19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_A375_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_HA1E_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_HELA_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_HT29_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_MCF7_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_PC3_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A014_YAPC_24H:N13
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_A375_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_HA1E_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_HELA_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_HT29_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_MCF7_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_PC3_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A023_YAPC_24H:G01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_A375_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_HA1E_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_HELA_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_HT29_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_MCF7_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_PC3_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A010_YAPC_24H:M01
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_A375_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_HA1E_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_HELA_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_HT29_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_MCF7_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_PC3_24H:E19
CHEMBL377300,Q9BZL6,ENSP00000291281,REP.A024_YAPC_24H:E19
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_A375_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_HA1E_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_HELA_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_HT29_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_MCF7_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_PC3_24H:M07
CHEMBL24828,Q9BZL6,ENSP00000291281,REP.A005_YAPC_24H:M07
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_A375_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_HA1E_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_HELA_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_HT29_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_MCF7_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_PC3_24H:A13
CHEMBL10,Q9BZL6,ENSP00000291281,REP.A020_YAPC_24H:A13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_A375_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_HA1E_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_HELA_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_HT29_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_MCF7_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_PC3_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A025_YAPC_24H:F01
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_A375_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_HA1E_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_HELA_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_HT29_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_MCF7_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_PC3_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A001_YAPC_24H:N13
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_A375_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_HA1E_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_HELA_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_HT29_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_MCF7_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_PC3_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A012_YAPC_24H:E07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A015_A375_24H:P07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A015_HA1E_24H:P07
CHEMBL941,Q9BZL6,ENSP00000291281,REP.A015_HELA_24H:P07
